Date,State,City,Age,Gender,Place of Death,Cause,#
2020-01-01,SP,São Paulo,80 - 89,M,HOSPITAL,OUTRAS,4
2020-01-01,SP,São Paulo,80 - 89,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,80 - 89,M,HOSPITAL,PNEUMONIA,9
2020-01-01,SP,São Paulo,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,PNEUMONIA,5
2019-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,PNEUMONIA,5
2020-01-01,SP,São Paulo,90 - 99,M,HOSPITAL,SEPTICEMIA,2
2019-01-01,SP,São Paulo,> 100,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,São Paulo,N/I,M,HOSPITAL,OUTRAS,2
2020-01-01,SP,São Paulo,N/I,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,São Paulo,30 - 39,M,DOMICILIO,OUTRAS,2
2019-01-01,SP,São Paulo,30 - 39,M,DOMICILIO,INDETERMINADA,1
2020-01-01,SP,São Paulo,30 - 39,M,DOMICILIO,OUTRAS,2
2019-01-01,SP,São Paulo,40 - 49,M,DOMICILIO,OUTRAS,2
2020-01-01,SP,São Paulo,40 - 49,M,DOMICILIO,OUTRAS,3
2020-01-01,SP,São Paulo,40 - 49,M,DOMICILIO,PNEUMONIA,1
2019-01-01,SP,São Paulo,50 - 59,M,DOMICILIO,OUTRAS,2
2020-01-01,SP,São Paulo,50 - 59,M,DOMICILIO,OUTRAS,3
2020-01-01,SP,São Paulo,50 - 59,M,DOMICILIO,PNEUMONIA,1
2019-01-01,SP,São Paulo,60 - 69,M,DOMICILIO,OUTRAS,3
2019-01-01,SP,São Paulo,60 - 69,M,DOMICILIO,PNEUMONIA,1
2020-01-01,SP,São Paulo,60 - 69,M,DOMICILIO,OUTRAS,6
2020-01-01,SP,São Paulo,60 - 69,M,DOMICILIO,PNEUMONIA,1
2019-01-01,SP,São Paulo,70 - 79,M,DOMICILIO,OUTRAS,5
2020-01-01,SP,São Paulo,70 - 79,M,DOMICILIO,OUTRAS,1
2020-01-01,SP,São Paulo,70 - 79,M,DOMICILIO,PNEUMONIA,1
2019-01-01,SP,São Paulo,80 - 89,M,DOMICILIO,OUTRAS,4
2020-01-01,SP,São Paulo,80 - 89,M,DOMICILIO,OUTRAS,2
2020-01-01,SP,São Paulo,80 - 89,M,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,80 - 89,M,DOMICILIO,PNEUMONIA,1
2020-01-01,SP,São Paulo,90 - 99,M,DOMICILIO,PNEUMONIA,2
2019-01-01,SP,São Paulo,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2020-01-01,SP,São Paulo,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,São Paulo,30 - 39,M,OUTROS,OUTRAS,1
2019-01-01,SP,São Paulo,50 - 59,M,OUTROS,OUTRAS,2
2019-01-01,SP,São Paulo,60 - 69,M,OUTROS,OUTRAS,1
2020-01-01,SP,São Paulo,60 - 69,M,OUTROS,OUTRAS,1
2019-01-01,SP,São Paulo,70 - 79,M,OUTROS,OUTRAS,1
2020-01-01,SP,São Paulo,70 - 79,M,OUTROS,PNEUMONIA,1
2019-01-01,SP,São Paulo,< 9,F,HOSPITAL,OUTRAS,2
2019-01-01,SP,São Paulo,< 9,F,HOSPITAL,SEPTICEMIA,2
2020-01-01,SP,São Paulo,< 9,F,HOSPITAL,OUTRAS,3
2020-01-01,SP,São Paulo,< 9,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,São Paulo,< 9,F,HOSPITAL,SRAG,1
2019-01-01,SP,São Paulo,10 - 19,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,São Paulo,30 - 39,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,São Paulo,30 - 39,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,30 - 39,F,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,São Paulo,40 - 49,F,HOSPITAL,OUTRAS,2
2019-01-01,SP,São Paulo,40 - 49,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Paulo,40 - 49,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,São Paulo,40 - 49,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,São Paulo,40 - 49,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,São Paulo,40 - 49,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,São Paulo,50 - 59,F,HOSPITAL,OUTRAS,4
2019-01-01,SP,São Paulo,50 - 59,F,HOSPITAL,PNEUMONIA,5
2019-01-01,SP,São Paulo,50 - 59,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,São Paulo,50 - 59,F,HOSPITAL,OUTRAS,9
2020-01-01,SP,São Paulo,50 - 59,F,HOSPITAL,PNEUMONIA,2
2020-01-01,SP,São Paulo,50 - 59,F,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,OUTRAS,12
2019-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,PNEUMONIA,4
2019-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,OUTRAS,8
2020-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,PNEUMONIA,6
2020-01-01,SP,São Paulo,60 - 69,F,HOSPITAL,SEPTICEMIA,2
2019-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,OUTRAS,12
2019-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,PNEUMONIA,2
2019-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,SEPTICEMIA,2
2020-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,OUTRAS,11
2020-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,2
2020-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,PNEUMONIA,3
2020-01-01,SP,São Paulo,70 - 79,F,HOSPITAL,SEPTICEMIA,5
2019-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,OUTRAS,7
2019-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,4
2019-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,PNEUMONIA,7
2019-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,SEPTICEMIA,5
2020-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,OUTRAS,11
2020-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,PNEUMONIA,8
2020-01-01,SP,São Paulo,80 - 89,F,HOSPITAL,SEPTICEMIA,5
2019-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,OUTRAS,3
2019-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,PNEUMONIA,7
2019-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,SEPTICEMIA,4
2020-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,OUTRAS,4
2020-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,PNEUMONIA,3
2020-01-01,SP,São Paulo,90 - 99,F,HOSPITAL,SEPTICEMIA,2
2019-01-01,SP,São Paulo,> 100,F,HOSPITAL,OUTRAS,2
2020-01-01,SP,São Paulo,> 100,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,São Paulo,> 100,F,HOSPITAL,SEPTICEMIA,2
2019-01-01,SP,São Paulo,N/I,F,HOSPITAL,OUTRAS,2
2020-01-01,SP,São Paulo,N/I,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,São Paulo,20 - 29,F,HOSPITAL,OUTRAS,2
2019-01-01,SP,São Paulo,70 - 79,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,São Paulo,70 - 79,F,DOMICILIO,OUTRAS,1
2019-01-01,SP,São Paulo,80 - 89,F,DOMICILIO,OUTRAS,2
2020-01-01,SP,São Paulo,80 - 89,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,São Paulo,80 - 89,F,DOMICILIO,PNEUMONIA,4
2019-01-01,SP,São Paulo,90 - 99,F,DOMICILIO,OUTRAS,2
2019-01-01,SP,São Paulo,90 - 99,F,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Paulo,90 - 99,F,DOMICILIO,PNEUMONIA,1
2020-01-01,SP,São Paulo,90 - 99,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,São Paulo,90 - 99,F,DOMICILIO,PNEUMONIA,1
2020-01-01,SP,São Paulo,90 - 99,F,DOMICILIO,SEPTICEMIA,1
2020-01-01,SP,São Paulo,50 - 59,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,São Paulo,60 - 69,F,DOMICILIO,OUTRAS,2
2020-01-01,SP,São Paulo,30 - 39,F,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,São Paulo,60 - 69,F,OUTROS,OUTRAS,1
2020-01-01,SP,São Paulo,70 - 79,F,OUTROS,OUTRAS,1
2020-01-01,SP,São Paulo,70 - 79,F,OUTROS,PNEUMONIA,1
2020-01-01,SP,São Paulo,80 - 89,F,OUTROS,PNEUMONIA,1
2020-01-01,SP,São Paulo,> 100,F,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Bernardo do Campo,50 - 59,M,HOSPITAL,OUTRAS,2
2020-01-01,SP,São Bernardo do Campo,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,São Bernardo do Campo,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,São Bernardo do Campo,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,São Bernardo do Campo,70 - 79,M,HOSPITAL,OUTRAS,2
2019-01-01,SP,São Bernardo do Campo,70 - 79,M,HOSPITAL,SEPTICEMIA,2
2020-01-01,SP,São Bernardo do Campo,70 - 79,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,São Bernardo do Campo,70 - 79,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,São Bernardo do Campo,80 - 89,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Bernardo do Campo,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,São Bernardo do Campo,80 - 89,M,HOSPITAL,PNEUMONIA,2
2019-01-01,SP,São Bernardo do Campo,70 - 79,M,DOMICILIO,OUTRAS,1
2020-01-01,SP,São Bernardo do Campo,60 - 69,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,São Bernardo do Campo,50 - 59,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,São Bernardo do Campo,70 - 79,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,São Bernardo do Campo,80 - 89,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,São Bernardo do Campo,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,São Bernardo do Campo,90 - 99,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,São Bernardo do Campo,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,São Bernardo do Campo,80 - 89,F,DOMICILIO,OUTRAS,1
2019-01-01,SP,Sumare,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Sumare,80 - 89,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Sumare,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,Sumare,70 - 79,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,São Caetano do Sul,70 - 79,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,São Caetano do Sul,70 - 79,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,São Caetano do Sul,90 - 99,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,São Caetano do Sul,90 - 99,F,HOSPITAL,PNEUMONIA,2
2019-01-01,SP,Santo Andre,< 9,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Santo Andre,< 9,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,Santo Andre,< 9,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Santo Andre,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Santo Andre,60 - 69,M,HOSPITAL,OUTRAS,3
2020-01-01,SP,Santo Andre,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Santo Andre,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Santo Andre,70 - 79,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Santo Andre,70 - 79,M,HOSPITAL,PNEUMONIA,2
2019-01-01,SP,Santo Andre,80 - 89,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Santo Andre,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Santo Andre,40 - 49,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,Santo Andre,50 - 59,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,Santo Andre,70 - 79,M,DOMICILIO,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,Santo Andre,50 - 59,M,DOMICILIO,OUTRAS,3
2020-01-01,SP,Santo Andre,80 - 89,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,Santo Andre,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,Santo Andre,60 - 69,M,OUTROS,OUTRAS,1
2019-01-01,SP,Santo Andre,80 - 89,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Santo Andre,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,Santo Andre,80 - 89,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Santo Andre,80 - 89,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Santo Andre,80 - 89,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Santo Andre,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Santo Andre,> 100,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Santo Andre,60 - 69,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Santo Andre,70 - 79,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Barueri,50 - 59,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Barueri,70 - 79,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Barueri,10 - 19,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Barueri,40 - 49,M,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,Barueri,50 - 59,M,OUTROS,OUTRAS,1
2019-01-01,SP,Barueri,90 - 99,M,OUTROS,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,Barueri,60 - 69,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Barueri,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Barueri,30 - 39,F,OUTROS,OUTRAS,1
2020-01-01,SP,Barueri,80 - 89,F,OUTROS,PNEUMONIA,1
2019-01-01,SP,Ribeirão Pires,70 - 79,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Ribeirão Pires,40 - 49,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Ribeirão Pires,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Ribeirão Pires,80 - 89,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Campinas,20 - 29,M,HOSPITAL,OUTRAS,2
2019-01-01,SP,Campinas,30 - 39,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Campinas,50 - 59,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,Campinas,50 - 59,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Campinas,60 - 69,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Campinas,60 - 69,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Campinas,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Campinas,60 - 69,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Campinas,70 - 79,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Campinas,70 - 79,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Campinas,70 - 79,M,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2020-01-01,SP,Campinas,< 9,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Campinas,80 - 89,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Campinas,90 - 99,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Campinas,40 - 49,M,DOMICILIO,OUTRAS,1
2020-01-01,SP,Campinas,70 - 79,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,Campinas,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2020-01-01,SP,Campinas,30 - 39,M,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,Campinas,N/I,M,OUTROS,OUTRAS,1
2019-01-01,SP,Campinas,< 9,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Campinas,60 - 69,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Campinas,60 - 69,F,HOSPITAL,OUTRAS,3
2019-01-01,SP,Campinas,70 - 79,F,HOSPITAL,OUTRAS,2
2019-01-01,SP,Campinas,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Campinas,80 - 89,F,HOSPITAL,SEPTICEMIA,4
2020-01-01,SP,Campinas,80 - 89,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Campinas,80 - 89,F,HOSPITAL,INSUFICIENCIA_RESPIRATORIA,1
2019-01-01,SP,Campinas,90 - 99,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Campinas,90 - 99,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Campinas,90 - 99,F,HOSPITAL,SEPTICEMIA,3
2020-01-01,SP,Campinas,90 - 99,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Campinas,90 - 99,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Campinas,90 - 99,F,HOSPITAL,SEPTICEMIA,2
2019-01-01,SP,Campinas,> 100,F,HOSPITAL,PNEUMONIA,2
2020-01-01,SP,Campinas,50 - 59,F,HOSPITAL,OUTRAS,3
2020-01-01,SP,Campinas,50 - 59,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Campinas,50 - 59,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,Campinas,90 - 99,F,DOMICILIO,OUTRAS,1
2019-01-01,SP,Paulinia,90 - 99,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Paulinia,10 - 19,M,OUTROS,OUTRAS,1
2020-01-01,SP,Salto,60 - 69,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Salto,20 - 29,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Salto,90 - 99,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Cotia,50 - 59,M,HOSPITAL,OUTRAS,1
2019-01-01,SP,Cotia,70 - 79,M,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Cotia,60 - 69,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,Cotia,70 - 79,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Cotia,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Cotia,> 100,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Cotia,90 - 99,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Cotia,60 - 69,F,DOMICILIO,PNEUMONIA,1
2020-01-01,SP,Cotia,70 - 79,F,DOMICILIO,OUTRAS,1
2019-01-01,SP,Cubatão,20 - 29,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Cubatão,70 - 79,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Cubatão,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Rio Claro,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Rio Claro,40 - 49,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Rio Claro,70 - 79,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Rio Claro,90 - 99,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,Rio Claro,90 - 99,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Rio Claro,90 - 99,F,HOSPITAL,OUTRAS,1
2019-01-01,SP,Rio Claro,> 100,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Rio Claro,90 - 99,F,OUTROS,OUTRAS,1
2019-01-01,SP,Piracicaba,80 - 89,M,HOSPITAL,OUTRAS,2
2019-01-01,SP,Piracicaba,80 - 89,M,HOSPITAL,SRAG,1
2020-01-01,SP,Piracicaba,80 - 89,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Piracicaba,90 - 99,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Piracicaba,70 - 79,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Piracicaba,N/I,M,OUTROS,OUTRAS,1
2019-01-01,SP,Piracicaba,60 - 69,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Piracicaba,80 - 89,F,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Piracicaba,90 - 99,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Piracicaba,90 - 99,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Piracicaba,60 - 69,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,Piracicaba,70 - 79,F,DOMICILIO,OUTRAS,1
2020-01-01,SP,Itatiba,60 - 69,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Itatiba,60 - 69,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Itatiba,80 - 89,M,HOSPITAL,SEPTICEMIA,1
2019-01-01,SP,Itatiba,20 - 29,M,VIA_PUBLICA,OUTRAS,1
2019-01-01,SP,Itatiba,80 - 89,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Itatiba,< 9,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Marilia,50 - 59,M,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Marilia,80 - 89,M,HOSPITAL,PNEUMONIA,1
2019-01-01,SP,Marilia,80 - 89,M,DOMICILIO,PNEUMONIA,1
2020-01-01,SP,Marilia,50 - 59,M,DOMICILIO,OUTRAS,1
2019-01-01,SP,Marilia,50 - 59,F,HOSPITAL,OUTRAS,1
2020-01-01,SP,Marilia,70 - 79,F,HOSPITAL,SEPTICEMIA,1
2020-01-01,SP,Marilia,80 - 89,F,HOSPITAL,PNEUMONIA,1
2020-01-01,SP,Marilia,90 - 99,F,DOMICILIO,OUTRAS,1
2019-01-01,SP,Mococa,50 - 59,M,HOSPITAL,OUTRAS,1
2020-01-01,SP,Mococa,80 - 89,M,HOSPITAL,PNEUMONIA,1
